Accident ID,Date,Time,Location,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause
5f883763,5/19/24,3:29,"London, UK",-18.653349,58.333477,Snow,Icy,1,9,Mechanical Failure
90448a4d,1/20/23,20:39,"New York, USA",64.008728,149.071433,Storm,Icy,5,3,Speeding
bc7766f9,6/15/23,9:28,"Tokyo, Japan",19.322997,178.985341,Hail,Gravel,2,2,Reckless Driving
82019367,9/4/23,20:36,"Tokyo, Japan",53.943492,-161.888484,Hail,Dry,4,9,Speeding
c856855c,6/4/23,22:47,"New York, USA",73.283944,-98.993424,Snow,Snowy,5,9,Drunk Driving
c2dad2f8,9/4/24,9:34,"Beijing, China",29.402908,86.670469,Fog,Snowy,1,3,Distracted Driving
0d423074,6/6/23,1:15,"Toronto, Canada",78.047504,41.143028,Hail,Wet,4,0,Reckless Driving
60ed673b,3/27/23,10:12,"Tokyo, Japan",23.888001,149.870006,Clear,Wet,4,10,Distracted Driving
886254d5,5/11/24,19:26,"Paris, France",6.523624,51.556388,Storm,Snowy,4,8,Weather Conditions
a4177c88,11/14/24,0:32,"Toronto, Canada",6.950542,58.573375,Snow,Wet,4,5,Mechanical Failure
c141cc4a,1/20/23,14:02,"Paris, France",-3.023137,159.229875,Hail,Dry,3,4,Weather Conditions
601f862b,11/24/24,13:11,"Mumbai, India",79.471495,-66.070131,Clear,Gravel,1,4,Mechanical Failure
694bc9b4,7/16/23,13:53,"Sydney, Australia",-21.840036,-117.306216,Fog,Snowy,1,9,Reckless Driving
2a453ff0,9/17/24,8:35,"Sydney, Australia",42.494395,66.727765,Storm,Snowy,5,10,Reckless Driving
8686b488,12/29/24,11:46,"Beijing, China",32.047309,48.812136,Rain,Under Construction,5,1,Speeding
486e6a1b,3/25/23,13:30,"London, UK",36.355984,-57.608188,Rain,Dry,2,10,Mechanical Failure
5f8b9cb4,11/1/24,18:59,"Sydney, Australia",-21.195316,-21.710175,Storm,Gravel,5,4,Weather Conditions
130cfe99,3/3/24,6:07,"Paris, France",14.993442,-35.781337,Clear,Icy,1,5,Reckless Driving
c2dd7524,2/29/24,19:23,"Beijing, China",-46.999467,48.782716,Fog,Wet,3,10,Distracted Driving
8a82ab7a,10/3/24,13:58,"Toronto, Canada",74.601963,48.055444,Hail,Wet,1,4,Mechanical Failure
1132d1c3,4/16/24,15:05,"Paris, France",-7.585072,144.789497,Fog,Dry,5,5,Distracted Driving
ace79356,4/27/23,20:27,"Beijing, China",46.177496,44.542248,Fog,Under Construction,3,0,Speeding
0b1b9f71,5/23/24,21:48,"Berlin, Germany",55.954896,-146.854197,Hail,Icy,5,0,Mechanical Failure
263e6772,7/30/23,15:34,"Tokyo, Japan",-64.64109,-82.875843,Snow,Dry,2,4,Weather Conditions
c08ed5a9,6/26/23,23:58,"Mumbai, India",-37.150732,-38.17884,Clear,Wet,4,2,Distracted Driving
940c8eef,11/14/23,12:10,"Berlin, Germany",24.571789,132.225152,Fog,Wet,2,0,Reckless Driving
3ad74cb1,10/18/24,0:22,"Sydney, Australia",89.959825,-50.492242,Snow,Snowy,5,3,Weather Conditions
325f18b6,9/2/23,20:08,"Toronto, Canada",17.277006,-82.13773,Storm,Snowy,5,10,Weather Conditions
5bbc776f,7/1/23,11:40,"New York, USA",-13.54911,143.950014,Fog,Snowy,4,6,Mechanical Failure
3614e60e,2/11/23,12:21,"Tokyo, Japan",-64.403341,56.909057,Rain,Icy,3,8,Reckless Driving
944e6e66,10/30/23,16:23,"Berlin, Germany",-44.41658,66.666211,Rain,Wet,5,0,Mechanical Failure
9e820f24,2/12/23,19:02,"Berlin, Germany",24.915093,-64.168948,Hail,Gravel,5,4,Reckless Driving
5328f2cf,4/2/23,14:36,"London, UK",37.537787,135.144246,Hail,Snowy,2,1,Weather Conditions
8befee1d,7/20/24,9:21,"Paris, France",-81.102766,107.063316,Storm,Snowy,1,3,Mechanical Failure
fc9d3ab4,9/8/23,1:26,"Paris, France",-28.049983,170.819204,Fog,Wet,4,5,Distracted Driving
39572d76,10/6/23,10:24,"Mumbai, India",-31.091931,-136.002049,Clear,Snowy,2,8,Speeding
325e7fa0,2/22/24,19:26,"Mumbai, India",82.471334,-97.47885,Clear,Under Construction,2,9,Reckless Driving
4e8e886d,9/19/23,18:56,"Berlin, Germany",55.581184,153.973473,Rain,Icy,2,5,Mechanical Failure
d1692075,5/18/24,2:54,"Paris, France",35.380168,161.168221,Rain,Gravel,3,5,Weather Conditions
6f53efcd,2/25/24,3:37,"New York, USA",-55.520991,-109.504919,Rain,Gravel,1,0,Reckless Driving
1ca5ae7a,5/3/24,4:24,"London, UK",-55.062216,-9.048663,Fog,Wet,3,6,Speeding
8c7dbc37,9/4/24,6:34,"Beijing, China",-78.763431,14.500507,Snow,Snowy,5,3,Drunk Driving
a991b010,6/27/23,13:49,"Berlin, Germany",-66.900615,-70.734138,Clear,Under Construction,2,4,Mechanical Failure
3307c0e3,1/23/23,0:57,"New York, USA",-21.396701,-100.382987,Storm,Gravel,2,4,Mechanical Failure
de97e8af,3/2/24,11:37,"London, UK",-28.953675,59.114013,Fog,Under Construction,1,4,Speeding
6ceaf180,4/3/24,8:42,"New York, USA",67.424371,70.856296,Storm,Dry,4,0,Reckless Driving
e1d8e11e,11/28/24,3:23,"Tokyo, Japan",35.971454,121.87995,Hail,Wet,3,7,Reckless Driving
c6e6fbfb,1/4/23,17:27,"Tokyo, Japan",-77.920614,-159.594936,Fog,Under Construction,3,7,Drunk Driving
e184dd62,1/16/23,8:24,"London, UK",40.181581,60.922488,Fog,Gravel,3,8,Distracted Driving
8e532c89,9/17/24,9:47,"London, UK",12.142011,43.081707,Hail,Dry,4,8,Speeding
f67270b1,7/25/24,19:23,"Beijing, China",4.117581,-134.158886,Snow,Gravel,3,6,Drunk Driving
269dc9a3,5/1/24,5:11,"Mumbai, India",-2.222132,73.96151,Snow,Wet,4,5,Reckless Driving
7fa96522,8/9/24,21:26,"Tokyo, Japan",6.487904,163.288374,Fog,Icy,3,0,Speeding
3a695aa7,11/13/24,5:40,"Tokyo, Japan",67.333553,-21.038059,Hail,Gravel,2,9,Mechanical Failure
56fe0bc0,7/27/23,19:33,"Toronto, Canada",-73.541586,26.076344,Snow,Under Construction,3,2,Mechanical Failure
b57a42b7,4/24/24,19:37,"Toronto, Canada",-88.759668,-87.816527,Snow,Icy,5,10,Mechanical Failure
7f24aa59,8/8/23,18:16,"London, UK",-32.206537,72.948734,Rain,Dry,1,9,Weather Conditions
2d3e0437,4/7/24,5:41,"Beijing, China",69.483581,-78.316768,Fog,Wet,3,1,Reckless Driving
709cbdc9,4/6/24,7:08,"Paris, France",76.439938,28.539096,Rain,Snowy,2,9,Weather Conditions
f02e3291,12/6/24,6:31,"New York, USA",5.901491,-117.418271,Hail,Under Construction,2,6,Drunk Driving
a67c83fb,12/21/23,13:38,"Sydney, Australia",-75.382246,163.942685,Clear,Wet,3,0,Mechanical Failure
535a8243,9/23/23,7:37,"Tokyo, Japan",-68.567395,-39.789196,Hail,Icy,5,2,Reckless Driving
f77cda0b,5/30/23,10:21,"Toronto, Canada",1.985849,-31.625441,Snow,Icy,5,8,Distracted Driving
7efa0a81,11/24/23,5:58,"Berlin, Germany",-48.299637,48.796247,Clear,Under Construction,3,0,Reckless Driving
d5c64122,5/18/23,2:31,"Berlin, Germany",17.914904,112.472965,Hail,Under Construction,4,8,Speeding
943dad30,9/23/24,22:14,"London, UK",54.401263,-154.634283,Storm,Dry,4,5,Mechanical Failure
0b01fdb1,2/10/24,9:38,"London, UK",-52.141152,-89.32239,Rain,Icy,3,8,Drunk Driving
50f250af,1/1/23,10:03,"Toronto, Canada",82.025333,107.418287,Clear,Snowy,1,5,Drunk Driving
717774d7,12/24/23,0:45,"Toronto, Canada",12.201457,80.108783,Snow,Dry,1,5,Drunk Driving
5f5e4770,2/7/24,5:47,"London, UK",-71.110618,-157.412397,Fog,Under Construction,4,10,Distracted Driving
1995a038,3/14/23,15:46,"Tokyo, Japan",32.237302,158.024292,Rain,Snowy,5,7,Distracted Driving
2dedeacc,2/12/23,11:57,"Toronto, Canada",-28.057051,-145.067597,Rain,Gravel,3,9,Reckless Driving
79bb94d4,7/5/23,10:59,"Toronto, Canada",14.561883,-170.118519,Storm,Icy,1,9,Drunk Driving
118aae8e,5/16/23,4:09,"London, UK",-42.195526,134.287978,Storm,Snowy,2,5,Drunk Driving
34baa66b,12/17/23,3:32,"Berlin, Germany",-46.690411,69.650937,Fog,Wet,2,6,Mechanical Failure
31e781b8,7/23/24,21:22,"Toronto, Canada",-89.051976,-76.65193,Clear,Dry,1,0,Distracted Driving
a7df2edf,4/27/24,20:46,"Beijing, China",73.518164,52.982938,Snow,Wet,3,4,Reckless Driving
93291ba5,6/10/24,11:54,"Toronto, Canada",0.151689,36.361152,Hail,Snowy,5,8,Reckless Driving
0ab46828,10/16/23,20:38,"Paris, France",18.45454,-128.153169,Fog,Icy,5,4,Distracted Driving
220b8441,4/29/23,4:52,"Toronto, Canada",74.980992,-5.706949,Clear,Icy,1,5,Drunk Driving
2896fe09,9/13/24,3:24,"Paris, France",24.251509,112.231071,Clear,Snowy,4,6,Reckless Driving
5386bb1e,8/24/24,2:59,"London, UK",44.011818,-173.449969,Hail,Gravel,1,8,Reckless Driving
d80f7049,6/30/24,0:17,"New York, USA",-80.939229,-148.532846,Hail,Wet,1,2,Mechanical Failure
f9d8978b,5/30/23,4:53,"New York, USA",88.625174,6.843699,Fog,Wet,2,6,Reckless Driving
437745ec,4/19/24,19:42,"Mumbai, India",-40.228972,122.597138,Rain,Under Construction,3,2,Reckless Driving
581dd905,4/4/24,22:50,"Toronto, Canada",-13.691145,-34.857172,Clear,Dry,5,5,Speeding
7c673c9a,3/24/24,7:59,"Mumbai, India",-29.986315,92.216527,Clear,Wet,2,0,Drunk Driving
ba936177,2/15/24,20:46,"Toronto, Canada",-72.287163,-13.227634,Hail,Under Construction,3,9,Mechanical Failure
93bb27e5,8/19/23,2:26,"Tokyo, Japan",81.618037,119.761393,Storm,Gravel,1,10,Reckless Driving
67034716,11/25/24,15:01,"New York, USA",-87.383414,-144.345301,Fog,Dry,2,0,Weather Conditions
c1682111,9/11/23,20:20,"New York, USA",-16.476301,-4.885671,Rain,Dry,4,4,Distracted Driving
734fb6cf,2/22/23,22:39,"New York, USA",-29.851055,151.123551,Hail,Wet,4,1,Distracted Driving
8f50e598,9/9/24,1:12,"Paris, France",32.957819,-31.185197,Clear,Snowy,1,2,Mechanical Failure
cfb47b2a,8/3/23,8:32,"New York, USA",-79.25603,144.713667,Hail,Under Construction,4,2,Weather Conditions
684ca09b,4/22/23,14:21,"London, UK",-52.441388,158.469709,Fog,Icy,2,7,Weather Conditions
99050eec,12/23/23,11:17,"Mumbai, India",64.832146,176.129452,Rain,Gravel,3,6,Drunk Driving
8795a367,11/20/24,5:02,"Mumbai, India",-42.538855,173.93152,Storm,Wet,1,0,Mechanical Failure
4a6152e2,5/20/24,18:55,"Berlin, Germany",-27.695494,-102.040796,Clear,Dry,5,8,Speeding
9f5986a7,4/8/24,19:35,"Sydney, Australia",19.767234,46.047659,Storm,Icy,1,0,Distracted Driving
0f032549,6/14/24,19:12,"New York, USA",-27.998303,-85.12685,Hail,Under Construction,1,1,Weather Conditions
adbc243a,3/31/24,18:43,"Sydney, Australia",50.879056,141.875765,Clear,Dry,3,5,Weather Conditions
809fcc21,10/31/23,6:55,"Tokyo, Japan",58.767797,-118.472001,Snow,Under Construction,3,0,Mechanical Failure
2f7ed8e6,1/6/24,1:06,"Tokyo, Japan",41.971891,90.952666,Clear,Under Construction,4,3,Reckless Driving
26f81f48,5/27/24,3:27,"Toronto, Canada",40.757905,108.654333,Snow,Icy,4,0,Reckless Driving
1227f977,10/20/24,21:53,"Toronto, Canada",-86.53906,156.783964,Clear,Under Construction,2,9,Drunk Driving
882c93ed,8/8/24,21:51,"Tokyo, Japan",32.931817,-53.396895,Rain,Dry,3,7,Reckless Driving
1b36fcd2,12/25/24,23:14,"Toronto, Canada",-72.697917,-41.910638,Snow,Snowy,1,5,Mechanical Failure
50191012,5/30/23,1:02,"Beijing, China",-3.46829,153.699992,Clear,Under Construction,2,3,Weather Conditions
2bf65684,6/16/24,13:10,"Toronto, Canada",-24.566751,118.89038,Clear,Under Construction,2,5,Speeding
7e41af1d,6/15/24,10:39,"Tokyo, Japan",-62.432418,-105.876001,Clear,Dry,5,2,Mechanical Failure
e42e3a94,1/23/23,19:33,"Mumbai, India",83.209053,3.990898,Hail,Wet,1,2,Speeding
15c1c90b,1/28/23,1:39,"New York, USA",-84.964033,84.615631,Storm,Gravel,3,7,Distracted Driving
40e4870a,9/3/23,17:52,"Paris, France",23.874149,-129.260088,Rain,Icy,2,1,Weather Conditions
567d489b,3/4/24,8:35,"Toronto, Canada",-41.355655,-85.789131,Fog,Wet,5,4,Reckless Driving
a83e2bf1,10/28/23,6:16,"Mumbai, India",16.590949,122.582602,Rain,Snowy,1,4,Weather Conditions
3516f44f,11/29/24,17:14,"Paris, France",-74.875774,64.542365,Clear,Gravel,1,2,Weather Conditions
6d16db72,11/24/23,20:00,"Sydney, Australia",-23.755136,-46.337589,Fog,Snowy,1,6,Weather Conditions
35123ad8,2/4/24,20:03,"Berlin, Germany",-17.849806,-62.736551,Snow,Wet,5,9,Drunk Driving
467fed3e,2/24/23,17:29,"London, UK",-17.002888,-40.634574,Clear,Wet,5,6,Weather Conditions
116ef9a4,11/23/23,22:18,"Toronto, Canada",66.677975,100.059315,Hail,Wet,2,5,Reckless Driving
56873d74,5/12/23,12:05,"Mumbai, India",27.13267,-140.216114,Rain,Wet,3,0,Mechanical Failure
b657ec81,12/25/23,1:17,"Beijing, China",48.259659,-25.347124,Storm,Icy,3,7,Speeding
99119917,10/2/23,6:55,"Mumbai, India",9.184917,66.967102,Hail,Under Construction,1,5,Weather Conditions
6e56c9d3,2/9/23,13:19,"Berlin, Germany",20.16505,99.155299,Storm,Icy,1,0,Distracted Driving
f5fac48c,11/16/24,13:26,"Beijing, China",73.773277,-145.855768,Snow,Snowy,2,10,Reckless Driving
3e60d5bb,5/8/23,5:52,"Tokyo, Japan",28.88467,-101.272379,Hail,Icy,1,4,Weather Conditions
0a8db7ae,11/23/23,17:52,"London, UK",65.310597,-1.551266,Rain,Snowy,1,2,Drunk Driving
155efee3,12/5/24,14:07,"Sydney, Australia",81.685562,-45.410598,Hail,Icy,4,9,Speeding
88ef8449,3/28/24,4:04,"Tokyo, Japan",-17.012853,-166.746544,Fog,Under Construction,4,9,Distracted Driving
cf974a99,8/6/23,14:26,"Paris, France",2.186115,-103.963412,Hail,Snowy,2,0,Distracted Driving
05c6a264,4/30/24,16:15,"London, UK",52.824557,120.420657,Fog,Under Construction,4,2,Reckless Driving
22f622f6,11/18/23,12:55,"New York, USA",-8.519416,160.205292,Clear,Under Construction,2,0,Speeding
c31bb5ba,8/18/23,15:43,"Paris, France",-31.570855,-73.981601,Clear,Icy,3,3,Distracted Driving
dc69ed62,8/30/24,17:22,"Sydney, Australia",-36.339305,-84.240924,Rain,Icy,1,5,Drunk Driving
63d6074f,2/20/24,18:41,"Beijing, China",-59.106545,-179.747047,Hail,Wet,5,10,Speeding
bf15a273,4/7/23,4:43,"Tokyo, Japan",-71.934862,-128.294178,Clear,Gravel,3,9,Speeding
16c167d0,7/9/24,14:27,"Berlin, Germany",25.762156,-23.771941,Storm,Under Construction,5,0,Reckless Driving
ff3fc0dc,5/10/23,9:23,"Paris, France",-65.692578,-175.468745,Fog,Icy,1,9,Mechanical Failure
33606918,7/5/23,22:23,"Tokyo, Japan",-83.300133,56.002201,Rain,Wet,3,7,Distracted Driving
25ad7bb3,11/5/23,10:08,"Mumbai, India",69.981007,80.887534,Fog,Gravel,1,6,Distracted Driving
d3cc6f0a,6/8/23,9:54,"Paris, France",-25.787815,115.506954,Snow,Snowy,2,3,Speeding
5bbd3f72,9/2/24,13:38,"Mumbai, India",37.699339,56.85674,Snow,Snowy,4,7,Distracted Driving
5c3ca6da,12/2/23,19:25,"New York, USA",35.127647,162.650418,Clear,Snowy,4,10,Mechanical Failure
c7cee65c,12/18/23,12:11,"Paris, France",-79.332496,122.532537,Storm,Wet,2,0,Speeding
47a95772,8/17/24,18:07,"Tokyo, Japan",-70.87092,-115.175511,Storm,Snowy,3,3,Speeding
5da1e8cd,2/17/24,9:50,"New York, USA",5.890288,1.997889,Snow,Gravel,3,1,Distracted Driving
b00d2bab,2/21/23,6:42,"Toronto, Canada",-10.993751,44.408125,Rain,Wet,2,3,Speeding
469c71ce,8/8/24,20:16,"London, UK",-42.267631,164.54449,Storm,Icy,1,0,Distracted Driving
04f5aae8,3/24/23,10:27,"London, UK",-83.480875,178.800569,Rain,Wet,4,7,Drunk Driving
afa0cf20,6/24/24,6:44,"New York, USA",44.309888,-119.867894,Fog,Dry,1,3,Reckless Driving
ad65c2c9,4/3/24,19:51,"Berlin, Germany",43.973203,146.915032,Snow,Wet,2,0,Weather Conditions
f62c1d9f,6/2/23,8:15,"Sydney, Australia",-13.041538,-85.411232,Rain,Wet,2,4,Reckless Driving
eb244441,2/8/24,20:00,"London, UK",84.367919,-166.583822,Fog,Under Construction,3,6,Mechanical Failure
68b2c366,6/16/24,22:03,"Paris, France",-83.241693,123.73979,Clear,Under Construction,5,8,Distracted Driving
46aea09b,8/5/23,0:39,"London, UK",-70.939722,140.338217,Fog,Gravel,2,6,Mechanical Failure
c13e5ede,9/2/23,7:57,"Toronto, Canada",-21.169894,-27.225762,Snow,Gravel,4,0,Reckless Driving
4227479f,4/22/23,12:40,"London, UK",-54.681764,125.200927,Hail,Icy,2,0,Mechanical Failure
a2ae0da9,12/8/23,5:23,"Tokyo, Japan",58.99063,-103.073269,Hail,Under Construction,3,3,Reckless Driving
5160e0e5,9/23/23,7:14,"Tokyo, Japan",-27.446896,5.234242,Snow,Wet,5,10,Distracted Driving
d7eebde1,10/17/23,9:36,"Beijing, China",77.720393,-101.609042,Hail,Snowy,3,9,Distracted Driving
c86ea31d,11/1/23,6:16,"Beijing, China",32.368532,-63.956029,Hail,Icy,1,4,Weather Conditions
9ebf4c88,4/28/23,20:50,"Toronto, Canada",1.406709,82.788171,Clear,Dry,1,10,Distracted Driving
86a1dc8a,8/9/24,10:57,"Beijing, China",-15.700053,-94.355711,Storm,Dry,2,7,Drunk Driving
b10c68e9,9/20/23,8:52,"Paris, France",-25.833928,123.588683,Storm,Icy,2,10,Distracted Driving
8c481f44,1/1/23,2:03,"Tokyo, Japan",-50.404504,-94.85526,Hail,Gravel,3,1,Weather Conditions
96d65bd9,9/24/23,1:24,"Sydney, Australia",58.465087,41.680155,Storm,Under Construction,1,7,Weather Conditions
e335bcde,7/2/23,19:57,"Mumbai, India",82.798354,157.035636,Hail,Snowy,2,9,Speeding
a38c0ace,12/21/24,10:59,"Paris, France",-54.058002,-47.396029,Rain,Icy,4,7,Mechanical Failure
8de659c3,4/23/24,8:51,"Toronto, Canada",1.934631,20.090453,Clear,Snowy,3,9,Drunk Driving
65230c47,7/23/23,4:26,"Berlin, Germany",-66.986747,-3.524663,Snow,Gravel,5,10,Mechanical Failure
1fa8f798,7/7/23,4:47,"Mumbai, India",-64.043535,45.96089,Storm,Under Construction,3,0,Speeding
5c80e9f6,5/11/24,18:50,"London, UK",37.633804,4.874839,Storm,Icy,2,5,Drunk Driving
17acfbdc,9/2/24,18:18,"Paris, France",-31.490949,165.750098,Hail,Wet,4,9,Mechanical Failure
733ecb89,2/19/23,21:05,"Sydney, Australia",-85.641834,-72.064401,Rain,Gravel,2,3,Weather Conditions
1e99fc54,9/25/23,17:05,"Berlin, Germany",56.827762,-124.822796,Fog,Wet,3,1,Mechanical Failure
50bb21dd,4/21/24,5:27,"Berlin, Germany",89.370786,-25.23518,Rain,Snowy,1,1,Mechanical Failure
232433fc,12/4/23,21:14,"Beijing, China",-20.27742,79.997124,Rain,Wet,4,8,Speeding
57c41401,3/3/24,8:49,"Paris, France",1.920576,-134.184582,Fog,Dry,5,1,Mechanical Failure
363c59a4,2/28/24,23:36,"London, UK",11.370649,-103.275617,Hail,Snowy,5,4,Speeding
60984809,9/14/23,3:24,"Toronto, Canada",-53.80233,125.802223,Fog,Dry,3,5,Weather Conditions
86c76286,5/1/24,15:29,"Paris, France",-74.491758,-132.965209,Clear,Wet,4,9,Speeding
93e7b14d,9/29/24,14:09,"Tokyo, Japan",-76.784402,-62.59908,Storm,Wet,5,0,Speeding
f54cd788,7/28/24,14:29,"Tokyo, Japan",9.005392,114.636227,Rain,Dry,3,4,Speeding
de617644,2/10/23,19:48,"Mumbai, India",62.115725,141.583587,Snow,Wet,1,9,Distracted Driving
48474585,11/14/24,12:02,"Tokyo, Japan",7.831408,-25.643798,Rain,Icy,4,5,Weather Conditions
1feb2e60,5/13/23,0:22,"Beijing, China",-70.978854,164.086383,Fog,Snowy,1,6,Weather Conditions
8ac28a0b,1/9/23,4:59,"Sydney, Australia",-60.456931,135.707606,Fog,Under Construction,5,10,Speeding
7f8e63a3,9/29/24,3:21,"Beijing, China",22.76478,63.577428,Hail,Wet,4,7,Mechanical Failure
135100c6,3/13/24,9:58,"Paris, France",83.335428,-2.655772,Rain,Dry,3,4,Mechanical Failure
0e2367db,5/20/24,21:40,"Toronto, Canada",12.310874,-56.260062,Snow,Dry,3,10,Reckless Driving
061829c7,1/23/24,17:26,"Paris, France",72.04594,104.762516,Clear,Under Construction,2,4,Reckless Driving
dc2cfcad,2/21/23,0:30,"Sydney, Australia",-36.510591,96.722375,Snow,Icy,2,8,Mechanical Failure
23c4f416,2/27/24,8:40,"Toronto, Canada",-10.174335,105.840232,Clear,Dry,4,5,Distracted Driving
b0f1fda1,2/15/23,22:50,"Berlin, Germany",-57.610628,149.509917,Clear,Gravel,4,8,Mechanical Failure
87e6a847,3/13/24,23:05,"Toronto, Canada",61.764435,-143.500419,Clear,Icy,3,4,Drunk Driving
43df7f2e,8/24/24,22:46,"Beijing, China",16.083874,-94.505838,Rain,Gravel,2,6,Mechanical Failure
524718c5,7/13/24,3:46,"Toronto, Canada",-58.332661,-64.134213,Clear,Snowy,5,8,Speeding
d39dab7c,4/9/23,5:40,"Toronto, Canada",-62.602908,98.246604,Storm,Snowy,4,9,Reckless Driving
a3672a8e,5/10/23,4:01,"Mumbai, India",-41.070219,157.636293,Rain,Icy,3,4,Speeding
728d5b38,4/20/23,9:21,"New York, USA",19.668549,168.135759,Snow,Icy,4,2,Drunk Driving
446435ba,11/29/23,3:23,"New York, USA",41.069644,-40.318747,Storm,Dry,4,10,Reckless Driving
8ebe389a,4/21/23,0:54,"Berlin, Germany",50.701635,91.074436,Storm,Wet,1,4,Speeding
aa1edde3,4/28/23,22:04,"New York, USA",68.18259,-125.14756,Clear,Dry,5,6,Speeding
61ea9bb0,6/12/24,17:01,"Mumbai, India",-83.555357,-18.285691,Clear,Under Construction,5,6,Reckless Driving
546baaac,5/19/24,10:43,"Mumbai, India",-38.954607,173.416728,Rain,Wet,3,10,Speeding
fe467085,8/26/24,5:11,"London, UK",-41.516525,67.584531,Storm,Dry,3,10,Distracted Driving
e8e88283,8/7/23,4:30,"Toronto, Canada",-28.1387,-16.099188,Clear,Wet,4,8,Weather Conditions
76a1b4fb,8/16/23,6:27,"Tokyo, Japan",13.063064,72.07004,Clear,Icy,4,0,Distracted Driving
005b07b1,5/8/23,18:39,"Berlin, Germany",-48.590277,-60.384982,Fog,Gravel,3,2,Distracted Driving
69d39c26,5/18/23,23:11,"Beijing, China",65.269476,12.667775,Storm,Dry,4,9,Speeding
e0d07e4e,9/18/24,22:09,"Berlin, Germany",72.074975,125.773693,Rain,Dry,2,8,Mechanical Failure
d3a70435,1/20/23,2:20,"Beijing, China",-7.637493,-9.568482,Clear,Gravel,3,7,Speeding
64e59b9b,9/10/23,16:31,"Sydney, Australia",-12.363295,-164.960092,Snow,Wet,4,9,Weather Conditions
f98bbb87,8/29/24,6:58,"Toronto, Canada",28.036876,36.393029,Clear,Dry,2,9,Distracted Driving
f89bc58f,1/28/23,13:51,"Toronto, Canada",32.622045,22.085612,Clear,Wet,3,6,Distracted Driving
491e0820,4/4/23,6:28,"London, UK",-16.660637,-108.114371,Hail,Dry,3,4,Reckless Driving
70a98dea,12/7/24,4:35,"New York, USA",36.303834,-152.05962,Clear,Icy,3,4,Mechanical Failure
6e0ee47d,3/20/23,2:07,"Berlin, Germany",7.5173,-55.621119,Clear,Gravel,1,5,Weather Conditions
a1a710a9,10/30/23,20:17,"Toronto, Canada",30.055524,-109.520099,Fog,Gravel,5,0,Speeding
26200fcb,2/17/23,8:49,"Beijing, China",73.015426,176.827672,Hail,Under Construction,2,3,Mechanical Failure
b4413f91,3/9/24,14:55,"Sydney, Australia",-44.579047,-113.220297,Fog,Icy,1,2,Reckless Driving
9f0e7479,3/8/24,3:31,"Tokyo, Japan",36.558343,47.298308,Fog,Under Construction,4,3,Reckless Driving
ed4f8004,3/27/23,2:25,"New York, USA",-7.314632,-10.318703,Rain,Snowy,5,7,Mechanical Failure
512742c0,10/4/24,23:37,"Beijing, China",50.778206,-21.157762,Fog,Icy,5,2,Weather Conditions
b940d6f3,5/4/23,23:05,"Toronto, Canada",-37.545681,-158.571212,Storm,Dry,3,1,Reckless Driving
6f1b2c42,7/13/23,12:57,"Tokyo, Japan",-54.654339,37.222934,Rain,Under Construction,5,5,Distracted Driving
ec8386f3,4/1/23,4:00,"Beijing, China",23.55973,-27.33639,Hail,Under Construction,4,4,Speeding
0e194486,7/25/24,14:10,"New York, USA",-52.413222,82.630257,Storm,Under Construction,5,5,Mechanical Failure
b7ee6806,5/13/24,11:16,"Berlin, Germany",-19.518859,84.708255,Snow,Icy,3,5,Distracted Driving
01381dcf,3/28/24,5:16,"Sydney, Australia",-52.712602,-178.652427,Storm,Under Construction,3,4,Speeding
5ba6ae05,10/15/23,16:18,"London, UK",-4.328266,0.576158,Rain,Snowy,3,9,Speeding
817d3412,3/13/23,7:51,"Sydney, Australia",-61.010907,86.065689,Fog,Gravel,4,7,Reckless Driving
3e3f7784,5/22/24,14:38,"Sydney, Australia",67.00238,6.967478,Clear,Gravel,4,9,Drunk Driving
